listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
32847325,2026-04-01,28,2,0.067,44.0,21.9,22.0,56,2,1,572473.0,569871.0,1144946.0
32847325,2026-05-01,27,4,0.129,73.0,18.6,18.2,2,4,1,473591.0,484000.0,1899570.0
21949985,2025-06-01,30,0,0.0,0.0,19.9,,,,3,,517828.0,0.0
21949985,2025-07-01,31,0,0.0,0.0,19.6,,,,3,,510021.0,0.0
21949985,2025-08-01,31,0,0.0,0.0,19.5,,,,3,,507419.0,0.0
21949985,2025-09-01,30,0,0.0,0.0,19.4,,,,3,,504817.0,0.0
21949985,2025-10-01,31,0,0.0,0.0,19.1,,,,3,,497011.0,0.0
21949985,2025-11-01,30,0,0.0,0.0,19.9,,,,3,,517828.0,0.0
21949985,2025-12-01,31,0,0.0,0.0,19.8,,,,3,,515226.0,0.0
21949985,2026-01-01,26,5,0.161,102.0,20.4,20.4,58,13,3,530839.0,530839.0,2654193.0
21949985,2026-02-01,20,8,0.286,177.0,22.2,22.1,,,3,575075.0,577677.0,4605806.0
21949985,2026-03-01,31,0,0.0,0.0,20.3,,,,3,,528236.0,0.0
21949985,2026-04-01,30,0,0.0,0.0,22.0,,,,3,,572473.0,0.0
21949985,2026-05-01,31,0,0.0,0.0,21.9,,,,3,,569871.0,0.0
26013726,2025-06-01,28,2,0.067,55.0,26.5,27.5,2,1,,715591.0,689570.0,1431183.0
26013726,2025-07-01,27,4,0.129,104.0,25.6,26.0,27,2,1,676559.0,666150.0,2706236.0
26013726,2025-08-01,27,4,0.129,95.0,24.0,23.8,64,3,1,619312.0,624516.0,2472043.0
26013726,2025-09-01,26,4,0.133,96.0,24.7,24.0,95,2,1,624516.0,642731.0,2498064.0
26013726,2025-10-01,29,2,0.065,50.0,24.8,25.0,123,1,1,650538.0,645333.0,1301075.0
26013726,2025-11-01,28,2,0.067,50.0,24.7,25.0,142,1,1,650538.0,642731.0,1301075.0
26013726,2025-12-01,31,0,0.0,0.0,24.6,,,,1,,640129.0,0.0
26013726,2026-01-01,31,0,0.0,0.0,24.7,,,,1,,642731.0,0.0
26013726,2026-02-01,28,0,0.0,0.0,24.9,,,,1,,647935.0,0.0
26013726,2026-03-01,31,0,0.0,0.0,25.3,,,,1,,658344.0,0.0
26013726,2026-04-01,30,0,0.0,0.0,25.4,,,,1,,660946.0,0.0
26013726,2026-05-01,31,0,0.0,0.0,25.5,,,,1,,663548.0,0.0
21036353,2025-06-01,23,7,0.233,239.0,34.4,34.1,14,1,1,887333.0,895140.0,6219139.0
21036353,2025-07-01,18,13,0.419,480.0,36.7,36.9,36,2,1,960193.0,954989.0,1.249032E7
21036353,2025-08-01,18,13,0.419,488.0,37.4,37.5,38,5,1,975806.0,973204.0,1.2698492E7
21036353,2025-09-01,26,4,0.133,148.0,36.7,37.0,7,1,1,962796.0,954989.0,3851182.0
21036353,2025-10-01,23,8,0.258,284.0,36.4,35.5,19,2,1,923763.0,947183.0,7390106.0
21036353,2025-11-01,16,14,0.467,538.0,38.3,38.4,10,3,1,999226.0,996623.0,1.3999567E7
21036353,2025-12-01,15,16,0.516,614.0,38.7,38.4,51,3,1,999226.0,1007032.0,1.5977201E7
21036353,2026-01-01,22,9,0.29,376.0,41.7,41.8,25,2,1,1087699.0,1085097.0,9784084.0
21036353,2026-02-01,17,11,0.393,479.0,43.3,43.5,43,2,1,1131935.0,1126731.0,1.2464299E7
21036353,2026-03-01,13,18,0.581,801.0,44.2,44.5,25,2,1,1157957.0,1150150.0,2.0843222E7
21036353,2026-04-01,16,14,0.467,659.0,47.0,47.1,14,3,1,1225613.0,1223011.0,1.7148169E7
21036353,2026-05-01,24,7,0.226,346.0,48.5,49.4,17,2,1,1285462.0,1262043.0,9003439.0
31078539,2025-06-01,12,18,0.6,441.0,24.6,24.5,75,4,1,637527.0,640129.0,1.1475482E7
31078539,2025-07-01,19,12,0.387,302.0,24.4,25.2,1,12,1,655742.0,634925.0,7858493.0
31078539,2025-08-01,31,0,0.0,0.0,25.7,,,,1,,668753.0,0.0
31078539,2025-09-01,30,0,0.0,0.0,26.0,,,,1,,676559.0,0.0
31078539,2025-10-01,30,1,0.032,24.0,26.2,24.0,158,1,1,624516.0,681763.0,624516.0
31078539,2025-11-01,30,0,0.0,0.0,27.4,,,,1,,712989.0,0.0
31078539,2025-12-01,31,0,0.0,0.0,33.5,,,,1,,871720.0,0.0
31078539,2026-01-01,31,0,0.0,0.0,38.5,,,,1,,1001828.0,0.0
31078539,2026-02-01,28,0,0.0,0.0,39.1,,,,1,,1017441.0,0.0
31078539,2026-03-01,31,0,0.0,0.0,38.8,,,,1,,1009634.0,0.0
31078539,2026-04-01,30,0,0.0,0.0,39.1,,,,1,,1017441.0,0.0
31078539,2026-05-01,31,0,0.0,0.0,39.4,,,,1,,1025247.0,0.0
11328969,2025-06-01,30,0,0.0,0.0,25.5,,,,1,,663548.0,0.0
11328969,2025-07-01,31,0,0.0,0.0,25.2,,,,1,,655742.0,0.0
11328969,2025-08-01,28,3,0.097,75.0,25.3,25.0,27,3,1,650538.0,658344.0,1951613.0
11328969,2025-09-01,29,1,0.033,26.0,24.1,26.0,18,1,1,676559.0,627118.0,676559.0
11328969,2025-10-01,30,1,0.032,23.0,23.8,23.0,1,1,1,598495.0,619312.0,598495.0
11328969,2025-11-01,26,4,0.133,94.0,23.5,23.5,3,7,1,611505.0,611505.0,2446021.0
11328969,2025-12-01,9,22,0.71,502.0,22.8,22.8,21,12,1,593290.0,593290.0,1.3062793E7
11328969,2026-01-01,8,23,0.742,542.0,23.6,23.6,6,8,1,614107.0,614107.0,1.4103653E7
11328969,2026-02-01,1,27,0.964,629.0,23.3,23.3,2,21,1,606301.0,606301.0,1.6367524E7
11328969,2026-03-01,5,26,0.839,660.0,25.4,25.4,21,5,1,660946.0,660946.0,1.717419E7
11328969,2026-04-01,1,29,0.967,689.0,23.9,23.8,72,22,1,619312.0,621914.0,1.7928814E7
11328969,2026-05-01,27,4,0.129,102.0,26.0,25.5,11,4,1,663548.0,676559.0,2654193.0
26908167,2025-06-01,27,3,0.1,58.0,20.4,19.3,44,1,1,502215.0,530839.0,1509247.0
26908167,2025-07-01,25,6,0.194,118.0,20.0,19.7,6,1,1,512624.0,520430.0,3070537.0
26908167,2025-08-01,28,3,0.097,60.0,20.0,20.0,40,2,1,520430.0,520430.0,1561290.0
26908167,2025-09-01,20,10,0.333,214.0,21.3,21.4,9,2,1,556860.0,554258.0,5568601.0
26908167,2025-10-01,14,17,0.548,316.0,18.7,18.6,16,2,1,484000.0,486602.0,8222794.0
26908167,2025-11-01,11,19,0.633,355.0,18.6,18.7,7,3,1,486602.0,484000.0,9237633.0
26908167,2025-12-01,14,17,0.548,321.0,18.6,18.9,27,5,1,491806.0,484000.0,8352902.0
26908167,2026-01-01,5,26,0.839,534.0,20.5,20.5,20,2,1,533441.0,533441.0,1.3895481E7
26908167,2026-02-01,24,4,0.143,89.0,22.0,22.2,97,4,1,577677.0,572473.0,2315914.0
26908167,2026-03-01,23,8,0.258,189.0,22.0,23.6,12,2,1,614107.0,572473.0,4918064.0
26908167,2026-04-01,18,12,0.4,305.0,24.5,25.4,20,4,1,660946.0,637527.0,7936558.0
26908167,2026-05-01,18,13,0.419,328.0,22.7,25.2,6,4,1,655742.0,590688.0,8535052.0
6531350,2025-06-01,24,6,0.2,107.0,17.6,17.8,1,6,2,463183.0,457978.0,2784301.0
6531350,2025-07-01,31,0,0.0,0.0,18.2,,,,2,,473591.0,0.0
6531350,2025-08-01,31,0,0.0,0.0,19.1,,,,2,,497011.0,0.0
6531350,2025-09-01,30,0,0.0,0.0,18.9,,,,2,,491806.0,0.0
6531350,2025-10-01,31,0,0.0,0.0,18.2,,,,2,,473591.0,0.0
6531350,2025-11-01,30,0,0.0,0.0,18.8,,,,2,,489204.0,0.0
6531350,2025-12-01,25,6,0.194,115.0,18.8,19.2,1,6,2,499613.0,489204.0,2992473.0
6531350,2026-01-01,31,0,0.0,0.0,18.1,,,,2,,470989.0,0.0
6531350,2026-02-01,28,0,0.0,0.0,17.7,,,,2,,460581.0,0.0
6531350,2026-03-01,31,0,0.0,0.0,17.7,,,,2,,460581.0,0.0
6531350,2026-04-01,30,0,0.0,0.0,17.3,,,,2,,450172.0,0.0
6531350,2026-05-01,31,0,0.0,0.0,16.6,,,,2,,431957.0,0.0
33122984,2025-06-01,30,0,0.0,0.0,23.1,,,,1,,601097.0,0.0
33122984,2025-07-01,31,0,0.0,0.0,22.3,,,,1,,580279.0,0.0
33122984,2025-08-01,31,0,0.0,0.0,22.3,,,,1,,580279.0,0.0
33122984,2025-09-01,22,8,0.267,172.0,21.8,21.5,8,4,1,559462.0,567269.0,4475698.0
33122984,2025-10-01,25,6,0.194,128.0,21.6,21.3,1,6,29,554258.0,562064.0,3330752.0
33122984,2025-11-01,24,6,0.2,137.0,22.2,22.8,1,6,60,593290.0,577677.0,3564946.0
33122984,2025-12-01,25,6,0.194,141.0,23.0,23.5,1,6,60,611505.0,598495.0,3669032.0
33122984,2026-01-01,31,0,0.0,0.0,21.0,,,,60,,546452.0,0.0
33122984,2026-02-01,28,0,0.0,0.0,20.7,,,,60,,538645.0,0.0
33122984,2026-03-01,31,0,0.0,0.0,20.4,,,,60,,530839.0,0.0
33122984,2026-04-01,30,0,0.0,0.0,19.7,,,,60,,512624.0,0.0
33122984,2026-05-01,31,0,0.0,0.0,19.5,,,,60,,507419.0,0.0
15859431,2025-06-01,11,19,0.633,331.0,17.1,17.4,18,9,7,452774.0,444968.0,8613117.0
15859431,2025-07-01,23,8,0.258,154.0,20.1,19.2,10,8,7,499613.0,523032.0,4007311.0
15859431,2025-08-01,2,29,0.935,560.0,19.4,19.3,102,14,7,502215.0,504817.0,1.457204E7
15859431,2025-09-01,23,7,0.233,120.0,17.1,17.1,1,7,7,444968.0,444968.0,3122580.0
15859431,2025-10-01,31,0,0.0,0.0,17.3,,,,7,,450172.0,0.0
15859431,2025-11-01,30,0,0.0,0.0,17.6,,,,7,,457978.0,0.0
15859431,2025-12-01,11,20,0.645,350.0,17.5,17.5,80,21,6,455376.0,455376.0,9107525.0
15859431,2026-01-01,9,22,0.71,384.0,17.8,17.5,,,7,455376.0,463183.0,9992256.0
15859431,2026-02-01,13,15,0.536,288.0,19.0,19.2,7,7,7,499613.0,494409.0,7494192.0
15859431,2026-03-01,10,21,0.677,361.0,17.0,17.2,101,28,7,447570.0,442366.0,9393762.0
15859431,2026-04-01,8,22,0.733,427.0,19.5,19.4,182,9,7,504817.0,507419.0,1.1111181E7
15859431,2026-05-01,13,18,0.581,335.0,18.8,18.6,12,13,7,484000.0,489204.0,8717203.0
21871363,2025-06-01,30,0,0.0,0.0,24.0,,,,1,,624516.0,0.0
21871363,2025-07-01,31,0,0.0,0.0,23.6,,,,1,,614107.0,0.0
21871363,2025-08-01,29,2,0.065,46.0,23.6,23.0,4,2,1,598495.0,614107.0,1196989.0
21871363,2025-09-01,18,12,0.4,281.0,23.1,23.4,44,10,1,608903.0,601097.0,7312042.0
21871363,2025-10-01,12,19,0.613,443.0,23.3,23.3,,,1,606301.0,606301.0,1.1527525E7
21871363,2025-11-01,25,5,0.167,118.0,23.0,23.6,14,5,1,614107.0,598495.0,3070537.0
21871363,2025-12-01,15,16,0.516,363.0,22.7,22.7,47,14,1,590688.0,590688.0,9445805.0
21871363,2026-01-01,15,16,0.516,372.0,23.3,23.2,66,33,1,603699.0,606301.0,9679998.0
21871363,2026-02-01,0,28,1.0,643.0,23.0,23.0,,,1,598495.0,598495.0,1.6731825E7
21871363,2026-03-01,29,2,0.065,46.0,22.5,23.0,,,1,598495.0,585484.0,1196989.0
21871363,2026-04-01,30,0,0.0,0.0,22.6,,,,1,,588086.0,0.0
21871363,2026-05-01,23,8,0.258,183.0,22.6,22.9,1,34,1,595892.0,588086.0,4761935.0
27445849,2025-06-01,29,1,0.033,52.0,52.6,52.0,3,1,,1353118.0,1368731.0,1353118.0
27445849,2025-07-01,30,1,0.032,48.0,41.5,48.0,25,1,1,1249032.0,1079892.0,1249032.0
27445849,2025-08-01,29,2,0.065,81.0,40.3,40.5,48,1,1,1053871.0,1048666.0,2107742.0
27445849,2025-09-01,30,0,0.0,0.0,42.5,,,,1,,1105914.0,0.0
27445849,2025-10-01,31,0,0.0,0.0,43.0,,,,1,,1118925.0,0.0
27445849,2025-11-01,30,0,0.0,0.0,43.9,,,,1,,1142344.0,0.0
27445849,2025-12-01,29,2,0.065,84.0,43.0,42.0,2,2,1,1092903.0,1118925.0,2185806.0
27445849,2026-01-01,28,3,0.097,100.0,35.2,33.3,8,1,1,866516.0,915957.0,2602150.0
27445849,2026-02-01,21,7,0.25,206.0,30.4,29.4,1,7,1,765032.0,791054.0,5360429.0
27445849,2026-03-01,23,8,0.258,267.0,33.1,33.4,13,1,1,869118.0,861312.0,6947741.0
27445849,2026-04-01,28,2,0.067,70.0,34.9,35.0,27,2,1,910753.0,908150.0,1821505.0
27445849,2026-05-01,31,0,0.0,0.0,32.6,,,,1,,848301.0,0.0
29995013,2025-06-01,25,5,0.167,120.0,26.6,24.0,8,2,1,624516.0,692172.0,3122580.0
29995013,2025-07-01,20,11,0.355,280.0,25.5,25.5,23,2,1,663548.0,663548.0,7286020.0
29995013,2025-08-01,18,13,0.419,336.0,26.5,25.8,45,5,1,671355.0,689570.0,8743224.0
29995013,2025-09-01,0,30,1.0,737.0,24.6,24.6,36,9,1,640129.0,640129.0,1.9177846E7
29995013,2025-10-01,6,25,0.806,637.0,25.4,25.5,87,7,1,663548.0,660946.0,1.6575696E7
29995013,2025-11-01,3,27,0.9,680.0,25.0,25.2,24,2,1,655742.0,650538.0,1.769462E7
29995013,2025-12-01,10,21,0.677,585.0,28.1,27.9,63,2,1,726000.0,731204.0,1.5222578E7
29995013,2026-01-01,9,22,0.71,563.0,27.0,25.6,41,3,1,666150.0,702581.0,1.4650105E7
29995013,2026-02-01,5,23,0.821,600.0,26.6,26.1,47,2,1,679161.0,692172.0,1.56129E7
29995013,2026-03-01,6,25,0.806,670.0,26.9,26.8,73,3,1,697376.0,699978.0,1.7434405E7
29995013,2026-04-01,7,23,0.767,646.0,28.1,28.1,76,3,1,731204.0,731204.0,1.6809889E7
29995013,2026-05-01,12,19,0.613,548.0,28.5,28.8,57,3,1,749419.0,741613.0,1.4259782E7
17841456,2025-06-01,30,0,0.0,0.0,26.2,,,,1,,681763.0,0.0
17841456,2025-07-01,27,4,0.129,101.0,25.6,25.2,129,4,1,655742.0,666150.0,2628172.0
17841456,2025-08-01,28,3,0.097,72.0,25.3,24.0,9,3,1,624516.0,658344.0,1873548.0
17841456,2025-09-01,30,0,0.0,0.0,24.9,,,,1,,647935.0,0.0
17841456,2025-10-01,20,11,0.355,281.0,24.8,25.5,15,11,1,663548.0,645333.0,7312042.0
17841456,2025-11-01,12,18,0.6,423.0,23.5,23.5,28,18,1,611505.0,611505.0,1.1007095E7
17841456,2025-12-01,29,2,0.065,48.0,23.2,24.0,1,2,1,624516.0,603699.0,1249032.0
17841456,2026-01-01,16,15,0.484,347.0,23.1,23.1,1,3,1,601097.0,601097.0,9029461.0
17841456,2026-02-01,23,5,0.179,114.0,22.5,22.8,2,5,1,593290.0,585484.0,2966451.0
17841456,2026-03-01,18,13,0.419,304.0,24.4,23.4,2,2,1,608903.0,634925.0,7910536.0
17841456,2026-04-01,8,22,0.733,559.0,25.2,25.4,3,5,1,660946.0,655742.0,1.4546019E7
17841456,2026-05-01,31,0,0.0,0.0,25.4,,,,1,,660946.0,0.0
21716101,2025-06-01,30,0,0.0,0.0,17.5,,,,6,,455376.0,0.0
21716101,2025-07-01,0,31,1.0,525.0,16.9,16.9,42,44,6,439763.0,439763.0,1.3661288E7
21716101,2025-08-01,15,16,0.516,273.0,17.0,17.1,9,16,6,444968.0,442366.0,7103870.0
21716101,2025-09-01,17,13,0.433,219.0,16.6,16.8,,,6,437161.0,431957.0,5698709.0
21716101,2025-10-01,21,10,0.323,167.0,16.1,16.7,3,41,6,434559.0,418946.0,4345591.0
21716101,2025-11-01,0,30,1.0,494.0,16.5,16.5,,,6,429355.0,429355.0,1.2854621E7
21716101,2025-12-01,17,14,0.452,328.0,20.0,23.4,1,28,6,608903.0,520430.0,8535052.0
21716101,2026-01-01,16,15,0.484,295.0,21.8,19.7,,,6,512624.0,567269.0,7676343.0
21716101,2026-02-01,28,0,0.0,0.0,24.5,,,,6,,637527.0,0.0
21716101,2026-03-01,31,0,0.0,0.0,23.5,,,,6,,611505.0,0.0
21716101,2026-04-01,30,0,0.0,0.0,21.1,,,,6,,549054.0,0.0
21716101,2026-05-01,31,0,0.0,0.0,20.8,,,,3,,541247.0,0.0
28991145,2025-06-01,30,0,0.0,0.0,26.2,,,,1,,681763.0,0.0
28991145,2025-07-01,31,0,0.0,0.0,25.8,,,,1,,671355.0,0.0
28991145,2025-08-01,29,2,0.065,52.0,26.4,26.0,1,2,1,676559.0,686968.0,1353118.0
28991145,2025-09-01,1,29,0.967,765.0,26.4,26.4,33,29,1,686968.0,686968.0,1.9906448E7
28991145,2025-10-01,30,1,0.032,25.0,25.2,25.0,1,1,1,650538.0,655742.0,650538.0
28991145,2025-11-01,27,3,0.1,80.0,26.4,26.7,1,4,1,694774.0,686968.0,2081720.0
28991145,2025-12-01,20,11,0.355,276.0,25.6,25.1,85,11,1,653140.0,666150.0,7181934.0
28991145,2026-01-01,16,15,0.484,401.0,26.7,26.7,273,7,1,694774.0,694774.0,1.0434622E7
28991145,2026-02-01,19,9,0.321,251.0,27.2,27.9,216,2,1,726000.0,707785.0,6531397.0
28991145,2026-03-01,21,10,0.323,309.0,30.4,30.9,1,5,1,804064.0,791054.0,8040644.0
28991145,2026-04-01,19,11,0.367,333.0,31.7,30.3,81,25,1,788451.0,824882.0,8665160.0
28991145,2026-05-01,17,14,0.452,418.0,30.5,29.9,,,1,778043.0,793656.0,1.0876987E7
31866373,2025-06-01,15,15,0.5,386.0,25.4,25.7,4,3,1,668753.0,660946.0,1.0044299E7
31866373,2025-07-01,30,1,0.032,28.0,25.7,28.0,4,1,1,728602.0,668753.0,728602.0
31866373,2025-08-01,25,6,0.194,156.0,26.9,26.0,2,2,1,676559.0,699978.0,4059354.0
31866373,2025-09-01,28,2,0.067,58.0,25.6,29.0,9,2,1,754624.0,666150.0,1509247.0
31866373,2025-10-01,31,0,0.0,0.0,25.5,,,,1,,663548.0,0.0
31866373,2025-11-01,30,0,0.0,0.0,25.1,,,,1,,653140.0,0.0
31866373,2025-12-01,31,0,0.0,0.0,25.2,,,,1,,655742.0,0.0
31866373,2026-01-01,31,0,0.0,0.0,27.2,,,,1,,707785.0,0.0
31866373,2026-02-01,28,0,0.0,0.0,27.3,,,,1,,710387.0,0.0
31866373,2026-03-01,31,0,0.0,0.0,26.4,,,,1,,686968.0,0.0
31866373,2026-04-01,30,0,0.0,0.0,26.1,,,,1,,679161.0,0.0
31866373,2026-05-01,31,0,0.0,0.0,25.9,,,,1,,673957.0,0.0
32560205,2025-06-01,30,0,0.0,0.0,17.6,,,,1,,457978.0,0.0
32560205,2025-07-01,22,9,0.29,186.0,20.8,20.7,5,2,1,538645.0,541247.0,4839999.0
32560205,2025-08-01,27,4,0.129,75.0,21.8,18.8,30,2,1,489204.0,567269.0,1951613.0
32560205,2025-09-01,30,0,0.0,0.0,21.1,,,,1,,549054.0,0.0
32560205,2025-10-01,27,4,0.129,91.0,22.5,22.8,1,2,1,593290.0,585484.0,2367957.0
32560205,2025-11-01,28,2,0.067,53.0,24.4,26.5,5,2,1,689570.0,634925.0,1379140.0
32560205,2025-12-01,31,0,0.0,0.0,35.4,,,,1,,921161.0,0.0
32560205,2026-01-01,31,0,0.0,0.0,40.2,,,,1,,1046064.0,0.0
32560205,2026-02-01,17,11,0.393,303.0,28.0,27.5,6,11,1,715591.0,728602.0,7884515.0
32560205,2026-03-01,24,7,0.226,196.0,27.9,28.0,1,7,1,728602.0,726000.0,5100214.0
32560205,2026-04-01,29,1,0.033,27.0,27.3,27.0,1,1,1,702581.0,710387.0,702581.0
32560205,2026-05-01,31,0,0.0,0.0,26.4,,,,1,,686968.0,0.0
29896518,2025-06-01,30,0,0.0,0.0,33.4,,,,1,,869118.0,0.0
29896518,2025-07-01,31,0,0.0,0.0,32.0,,,,1,,832688.0,0.0
29896518,2025-08-01,30,1,0.032,30.0,32.7,30.0,11,3,1,780645.0,850903.0,780645.0
29896518,2025-09-01,27,3,0.1,91.0,31.2,30.3,1,1,1,788451.0,811871.0,2367957.0
29896518,2025-10-01,31,0,0.0,0.0,31.2,,,,1,,811871.0,0.0
29896518,2025-11-01,30,0,0.0,0.0,32.4,,,,1,,843097.0,0.0
29896518,2025-12-01,21,10,0.323,333.0,32.9,33.3,1,5,1,866516.0,856107.0,8665160.0
29896518,2026-01-01,22,9,0.29,323.0,35.1,35.9,1,4,1,934172.0,913355.0,8404945.0
29896518,2026-02-01,19,9,0.321,307.0,34.1,34.1,2,10,1,887333.0,887333.0,7988601.0
29896518,2026-03-01,10,21,0.677,756.0,36.1,36.0,,,1,936774.0,939376.0,1.9672254E7
29896518,2026-04-01,29,1,0.033,38.0,38.3,38.0,1,4,1,988817.0,996623.0,988817.0
29896518,2026-05-01,28,3,0.097,120.0,38.5,40.0,,,1,1040860.0,1001828.0,3122580.0
11350161,2025-06-01,30,0,0.0,0.0,14.1,,,,2,,366903.0,0.0
11350161,2025-07-01,31,0,0.0,0.0,13.8,,,,2,,359097.0,0.0
11350161,2025-08-01,31,0,0.0,0.0,14.5,,,,2,,377312.0,0.0
11350161,2025-09-01,30,0,0.0,0.0,14.7,,,,2,,382516.0,0.0
11350161,2025-10-01,31,0,0.0,0.0,14.5,,,,2,,377312.0,0.0
11350161,2025-11-01,30,0,0.0,0.0,14.8,,,,2,,385118.0,0.0
11350161,2025-12-01,31,0,0.0,0.0,14.7,,,,2,,382516.0,0.0
11350161,2026-01-01,1,30,0.968,418.0,13.9,13.9,198,31,2,361699.0,361699.0,1.0876987E7
11350161,2026-02-01,27,1,0.036,13.0,13.5,13.0,,,2,338280.0,351290.0,338280.0
11350161,2026-03-01,31,0,0.0,0.0,14.8,,,,2,,385118.0,0.0
11350161,2026-04-01,30,0,0.0,0.0,15.2,,,,2,,395527.0,0.0
11350161,2026-05-01,31,0,0.0,0.0,15.5,,,,2,,403333.0,0.0
9219471,2025-06-01,17,13,0.433,221.0,16.8,17.0,12,11,7,442366.0,437161.0,5750752.0
9219471,2025-07-01,31,0,0.0,0.0,16.2,,,,7,,421548.0,0.0
9219471,2025-08-01,8,23,0.742,395.0,17.2,17.2,1,23,7,447570.0,447570.0,1.0278493E7
9219471,2025-09-01,13,17,0.567,296.0,17.4,17.4,21,8,7,452774.0,452774.0,7702364.0
9219471,2025-10-01,31,0,0.0,0.0,16.3,,,,7,,424150.0,0.0
9219471,2025-11-01,30,0,0.0,0.0,16.2,,,,7,,421548.0,0.0
9219471,2025-12-01,30,1,0.032,25.0,17.3,25.0,1,4,7,650538.0,450172.0,650538.0
9219471,2026-01-01,28,3,0.097,67.0,22.5,22.3,,,7,580279.0,585484.0,1743441.0
9219471,2026-02-01,28,0,0.0,0.0,26.7,,,,7,,694774.0,0.0
9219471,2026-03-01,31,0,0.0,0.0,27.2,,,,7,,707785.0,0.0
9219471,2026-04-01,30,0,0.0,0.0,23.7,,,,6,,616710.0,0.0
9219471,2026-05-01,31,0,0.0,0.0,26.3,,,,3,,684365.0,0.0
23194096,2025-06-01,30,0,0.0,0.0,38.3,,,,1,,996623.0,0.0
23194096,2025-07-01,28,3,0.097,114.0,37.8,38.0,6,3,1,988817.0,983613.0,2966451.0
23194096,2025-08-01,26,5,0.161,192.0,38.4,38.4,8,1,1,999226.0,999226.0,4996128.0
23194096,2025-09-01,22,8,0.267,304.0,38.0,38.0,46,1,1,988817.0,988817.0,7910536.0
23194096,2025-10-01,25,6,0.194,227.0,38.2,37.8,34,3,1,983613.0,994021.0,5906881.0
23194096,2025-11-01,30,0,0.0,0.0,38.0,,,,1,,988817.0,0.0
23194096,2025-12-01,31,0,0.0,0.0,38.4,,,,1,,999226.0,0.0
23194096,2026-01-01,31,0,0.0,0.0,41.5,,,,1,,1079892.0,0.0
23194096,2026-02-01,28,0,0.0,0.0,42.0,,,,1,,1092903.0,0.0
23194096,2026-03-01,31,0,0.0,0.0,42.3,,,,1,,1100709.0,0.0
23194096,2026-04-01,29,1,0.033,44.0,43.6,44.0,1,3,1,1144946.0,1134537.0,1144946.0
23194096,2026-05-01,28,3,0.097,130.0,44.1,43.3,19,1,1,1126731.0,1147548.0,3382795.0
24344659,2025-06-01,27,3,0.1,104.0,32.6,34.7,1,1,1,902946.0,848301.0,2706236.0
24344659,2025-07-01,28,3,0.097,95.0,30.5,31.7,1,3,1,824882.0,793656.0,2472043.0
24344659,2025-08-01,28,3,0.097,81.0,31.1,27.0,1,3,1,702581.0,809269.0,2107742.0
24344659,2025-09-01,28,2,0.067,62.0,31.8,31.0,110,2,1,806667.0,827484.0,1613333.0
24344659,2025-10-01,26,5,0.161,152.0,30.3,30.4,24,1,1,791054.0,788451.0,3955268.0
24344659,2025-11-01,29,1,0.033,33.0,34.8,33.0,1,1,1,858710.0,905548.0,858710.0
24344659,2025-12-01,26,5,0.161,154.0,32.4,30.8,12,2,1,801462.0,843097.0,4007311.0
24344659,2026-01-01,22,9,0.29,363.0,38.2,40.3,7,3,1,1048666.0,994021.0,9445805.0
24344659,2026-02-01,18,10,0.357,369.0,35.9,36.9,22,2,1,960193.0,934172.0,9601934.0
24344659,2026-03-01,24,7,0.226,260.0,36.9,37.1,14,2,1,965398.0,960193.0,6765590.0
24344659,2026-04-01,19,11,0.367,428.0,38.5,38.9,14,2,1,1012236.0,1001828.0,1.1137202E7
24344659,2026-05-01,31,0,0.0,0.0,38.5,,,,1,,1001828.0,0.0
19774393,2025-06-01,30,0,0.0,0.0,29.2,,,,1,,759828.0,0.0
19774393,2025-07-01,31,0,0.0,0.0,27.7,,,,1,,720796.0,0.0
19774393,2025-08-01,31,0,0.0,0.0,27.1,,,,1,,705183.0,0.0
19774393,2025-09-01,30,0,0.0,0.0,26.0,,,,1,,676559.0,0.0
19774393,2025-10-01,31,0,0.0,0.0,25.0,,,,1,,650538.0,0.0
19774393,2025-11-01,30,0,0.0,0.0,25.8,,,,1,,671355.0,0.0
19774393,2025-12-01,30,1,0.032,26.0,25.5,26.0,16,12,1,676559.0,663548.0,676559.0
19774393,2026-01-01,20,11,0.355,261.0,23.0,23.7,,,1,616710.0,598495.0,6791612.0
19774393,2026-02-01,28,0,0.0,0.0,20.4,,,,1,,530839.0,0.0
19774393,2026-03-01,31,0,0.0,0.0,20.2,,,,1,,525634.0,0.0
19774393,2026-04-01,30,0,0.0,0.0,20.3,,,,1,,528236.0,0.0
19774393,2026-05-01,31,0,0.0,0.0,19.7,,,,1,,512624.0,0.0
33869689,2025-06-01,30,0,0.0,0.0,75.0,,,,1,,1951613.0,0.0
33869689,2025-07-01,16,15,0.484,1111.0,74.0,74.1,79,15,1,1928193.0,1925591.0,2.8909887E7
33869689,2025-08-01,31,0,0.0,0.0,75.1,,,,1,,1954215.0,0.0
33869689,2025-09-01,30,0,0.0,0.0,74.0,,,,1,,1925591.0,0.0
33869689,2025-10-01,31,0,0.0,0.0,73.2,,,,1,,1904774.0,0.0
33869689,2025-11-01,30,0,0.0,0.0,74.8,,,,1,,1946408.0,0.0
33869689,2025-12-01,30,1,0.032,69.0,73.6,69.0,31,3,1,1795484.0,1915182.0,1795484.0
